,Age,Gender,Income,Vintage,Transaction_Status,Product_Holdings,Credit_Card,Credit_Category,Is_Churn,Balance
4812,40,1,2,4,0,0,1,1,0,0.9718547127722692
4813,35,0,2,0,1,0,1,0,0,0.8582170444586873
4814,35,0,1,1,1,0,1,1,1,0.8118867612917305
4815,40,0,2,4,0,1,1,0,0,-0.872871185990926
4816,29,1,0,1,1,2,0,2,0,0.046575943241707274
4817,43,1,1,3,0,0,1,1,0,-0.8499358247634552
4818,45,0,2,1,0,0,1,2,1,0.4616861237502962
4819,46,0,2,5,0,0,1,2,0,0.9754447206054077
4820,49,0,2,0,0,1,0,2,0,0.5309361309369157
4821,43,0,2,2,1,0,0,0,1,-0.16068022553506814
4822,35,1,1,2,0,1,0,2,0,0.9793361723949782
4823,47,1,3,1,1,0,0,1,0,0.8738790691775112
4824,41,0,3,1,1,0,1,1,0,0.6006230500766645
4825,30,0,0,3,1,0,1,2,0,0.6203569231175479
4826,60,0,0,2,0,1,1,0,0,0.13108294921649247
4827,54,1,1,1,1,0,1,2,0,0.7426446586727519
4828,32,1,1,2,0,1,0,0,0,-0.004562410165323665
4829,52,1,2,3,1,0,1,1,0,-0.8028807157354119
4830,42,0,0,0,1,0,1,2,0,0.5164741402978168
4831,43,1,1,0,0,1,1,0,1,0.14364216140682146
4832,37,0,2,2,0,0,1,0,1,-0.2862552368541317
4833,50,1,1,2,0,0,1,0,1,0.9362665476901842
4834,55,1,1,2,1,1,1,1,0,0.3600462853752864
4835,42,0,1,1,1,0,1,0,0,-1.2797240951439592
4836,52,1,3,2,0,0,0,2,1,0.16368010971391186
4837,34,1,2,1,0,1,1,2,0,-0.6054645673445039
4838,59,0,1,3,1,1,1,2,1,0.5181368424415573
4839,49,0,3,2,0,0,1,2,1,0.3277160400836939
4840,36,1,2,5,1,1,1,0,0,0.9915094765429353
4841,41,1,0,0,0,1,1,0,0,-0.3938401733840664
4842,52,1,3,4,1,1,1,1,1,-1.6175713362891162
4843,43,0,1,3,0,0,0,2,0,0.2522567673332874
4844,57,1,0,4,1,0,1,2,1,0.7840530686696648
4845,47,1,1,0,1,1,1,2,0,0.8811588005161307
4846,50,0,1,2,0,1,0,2,0,0.7627030873500964
4847,42,1,2,2,1,1,0,2,0,0.49306270168890215
4848,50,0,0,4,0,0,0,0,1,-0.03469802459793505
4849,36,0,1,2,1,1,1,1,0,-1.5023182913624145
4850,32,0,3,4,1,0,1,2,0,0.298281206251622
4851,45,1,3,2,1,0,1,0,0,1.0776278616229387
4852,44,1,1,2,0,1,1,2,0,1.0609918252646755
4853,46,1,2,1,1,1,1,2,0,-0.9625130284527574
4854,51,0,0,1,1,1,1,2,1,-0.11956471292668823
4855,30,1,2,2,1,1,1,2,0,-1.2147270357488253
4856,47,0,2,1,0,1,1,2,0,-1.1160486937997025
4857,36,1,0,3,1,1,0,2,1,0.8126732909163321
4858,45,0,3,1,1,1,1,0,1,1.3327739465708202
4859,37,0,0,3,0,1,1,0,0,0.2926458203786684
4860,42,0,0,1,1,0,1,0,0,-0.032813369912096574
4861,53,0,0,2,1,2,1,0,0,-2.404210168817723
4862,42,0,3,0,0,1,1,2,1,0.45805067752205497
4863,37,1,1,2,1,2,1,0,0,-1.3687190610847741
4864,41,1,2,2,0,1,0,2,0,0.8030895098528096
4865,45,0,1,3,0,1,1,0,1,0.8638841228869871
4866,43,1,2,1,0,1,1,2,0,-0.6615736013289483
4867,36,1,2,1,1,1,0,0,0,0.6494346335813986
4868,39,0,0,1,0,1,0,2,0,0.6341411897501636
4869,46,1,0,3,0,0,1,0,1,-0.4941627692504239
4870,53,1,2,1,0,0,1,2,0,0.4685486780374167
4871,40,1,2,3,1,0,1,1,0,-2.4114886497180414
4872,61,0,3,1,1,0,0,0,1,-0.17513000292702008
4873,44,1,1,2,0,1,0,2,0,-1.3218457686026308
4874,51,1,1,3,1,0,1,1,0,1.4785778294160419
4875,38,1,0,1,0,0,0,0,0,-1.3183407385771304
4876,47,1,3,3,1,1,0,2,0,-0.7003201536280471
4877,53,1,1,4,1,0,1,0,0,0.7041262401072662
4878,47,1,1,4,0,0,1,1,0,0.702781768360454
4879,52,0,3,1,1,1,1,1,0,-1.3717037117633533
4880,55,0,0,3,1,0,0,0,0,0.3723084556493818
4881,29,0,0,4,0,2,1,0,0,-0.6333559592174701
4882,35,0,3,1,0,1,0,2,0,-0.41691548225165465
4883,53,0,3,1,0,1,0,1,1,-1.3885234403441167
4884,48,0,1,3,1,0,1,0,0,0.4954767370816238
4885,36,0,3,2,1,0,1,2,1,-3.4016736921956525
4886,40,0,2,4,0,1,1,2,1,0.6219313300015556
4887,36,0,0,2,0,0,0,1,0,0.9982958763111037
4888,48,1,1,2,1,1,0,2,1,-1.7341185521155127
4889,33,1,1,1,0,1,0,2,0,-1.1356403673402575
4890,50,0,2,0,1,0,0,2,1,-1.3330400036048768
4891,49,1,2,3,0,1,0,2,0,1.0345235166996833
4892,39,0,1,4,0,1,0,0,0,-0.46220943196329173
4893,66,0,1,2,1,0,1,1,1,0.6938447296647361
4894,52,0,1,1,1,0,1,1,0,0.11688979035068224
4895,34,1,2,1,0,1,1,2,0,-0.41360483767147443
4896,47,1,0,0,0,1,1,0,0,-0.4775674317778473
4897,55,1,0,1,1,1,0,2,1,0.44234676980307375
4898,28,0,3,4,1,1,1,1,0,0.2083113383464646
4899,58,0,2,2,0,1,0,2,0,-0.5321007605801479
4900,28,0,2,2,1,1,1,2,0,-2.9838152785393883
4901,40,0,2,2,1,0,0,0,0,0.8511660160785064
4902,42,0,0,0,0,0,0,0,1,0.8090485393067159
4903,40,0,3,0,0,2,1,2,0,-0.2735090432949103
4904,35,0,3,3,0,1,1,0,0,0.8875102322700462
4905,37,1,1,4,0,1,1,1,0,-0.9190995683829474
4906,31,0,0,2,1,1,0,2,0,0.451684183700687
4907,38,1,2,0,1,1,0,2,0,-0.7245479965774719
4908,29,1,0,0,1,0,0,1,0,-0.08085788084323557
4909,44,1,3,1,1,1,1,1,0,-2.201515993573912
4910,32,1,1,2,0,0,1,1,0,0.3627634116832655
4911,26,1,0,3,0,1,1,2,0,-0.16576327728646897
4912,39,1,3,3,0,0,1,0,0,-0.39826006998232727
4913,24,0,3,3,0,0,1,0,0,0.7260777479934857
4914,33,0,3,0,1,1,0,0,0,-0.14831015409115192
4915,46,0,3,3,1,0,0,2,1,0.7689004608694672
4916,39,1,3,3,1,1,0,1,0,0.703945472390143
4917,36,1,2,4,1,0,1,0,1,1.0943774000467434
4918,33,1,2,2,1,1,1,1,0,0.43901040162431243
4919,42,1,0,0,0,1,1,0,0,-0.1883093200000708
4920,38,0,1,1,0,0,1,2,1,0.4004085318484024
4921,46,1,2,3,0,2,0,0,0,-0.22805246660759115
4922,43,1,0,3,0,0,0,0,0,0.2461181852381379
4923,33,0,1,3,1,1,0,2,0,0.12866236970194145
4924,64,1,0,1,0,0,1,0,0,-1.7365365472504937
4925,42,1,1,1,0,0,1,2,1,0.9150083429531211
4926,45,0,2,1,0,1,0,2,0,-0.5667209330800203
4927,31,1,0,4,1,0,0,0,0,0.7093228037828131
4928,30,1,2,0,1,0,0,2,0,0.8066512086664057
4929,29,1,1,4,1,1,1,2,0,-0.09985214269182813
4930,24,0,2,2,0,0,1,0,0,0.8805593740364434
4931,33,1,0,1,0,0,0,0,0,0.8864295407636906
4932,52,1,3,0,0,1,1,2,0,0.9464456956718785
4933,39,1,0,5,0,1,1,1,1,-1.512623429043936
4934,38,1,2,5,0,1,0,2,0,0.16306012294479272
4935,23,1,1,1,1,0,1,0,0,0.575363961050316
4936,25,1,1,3,0,0,0,2,0,0.9134750601881269
4937,36,0,2,3,0,1,1,1,1,1.154594655436143
4938,44,1,1,4,0,1,1,1,0,-1.9542499985566373
4939,35,1,3,1,0,1,1,1,0,-3.363528594397045
4940,66,0,1,2,1,1,1,0,1,0.6149745421960764
4941,38,0,3,4,1,1,0,1,1,0.3222482335853121
4942,53,0,3,3,1,0,1,1,0,1.312974359004791
4943,49,1,2,3,1,0,1,0,0,0.42297147484707476
4944,33,1,1,4,0,0,1,0,0,-0.1997165461479689
4945,30,1,1,1,0,2,1,0,0,-1.2320007459222007
4946,40,0,1,3,1,1,1,1,1,-2.8246548003543595
4947,38,1,3,2,0,1,0,2,0,-0.20140692288209652
4948,56,1,1,2,1,2,1,1,0,-0.17747612020096548
4949,57,0,1,4,0,0,1,0,1,-3.012806397305574
4950,51,0,3,1,0,1,1,0,0,-0.007083378388827025
4951,35,0,2,1,1,0,0,2,1,0.3051724668791197
4952,53,0,3,3,1,1,1,0,0,0.5145222464471575
4953,33,1,3,2,1,0,1,0,0,0.4957155698043478
4954,43,1,3,3,1,1,1,1,0,0.15478567437727375
4955,27,0,3,2,1,1,1,0,0,-1.6720457033034548
4956,35,1,1,2,0,1,1,0,0,0.38980686700291856
4957,37,0,0,4,0,1,1,1,0,1.344550404137158
4958,60,0,0,2,1,1,1,0,0,0.3831002528782473
4959,57,1,2,0,1,2,0,2,1,-1.6055558930075704
4960,55,1,3,2,1,0,1,0,1,0.6496015647792932
4961,50,0,2,4,0,0,1,1,1,0.02561597405126468
4962,30,1,3,5,0,1,1,0,0,0.09123185412995086
4963,40,0,0,4,0,0,1,2,1,-0.3251036295443849
4964,47,0,3,1,0,1,1,2,0,0.19153446661016085
4965,39,0,3,1,1,0,1,2,0,1.272122511401395
4966,32,1,3,1,1,2,0,2,0,0.2944861191174753
4967,39,0,1,2,0,0,1,2,1,0.5449750865955979
4968,32,0,0,2,1,1,1,0,0,0.35969522106805407
4969,28,1,2,3,0,1,0,0,0,1.0858015761203366
4970,30,1,1,3,1,0,1,1,0,1.4369319251804609
4971,48,1,2,4,1,0,1,2,1,0.006007649202708209
4972,57,1,0,1,1,0,0,0,1,0.9166114113172047
4973,35,0,3,0,0,1,0,1,0,-1.4010393259287566
4974,41,0,0,4,1,1,0,2,0,0.24470659168697967
4975,44,1,0,3,0,2,1,2,0,-1.6132964878650276
4976,40,1,0,2,1,1,1,0,0,-0.7486166089885521
4977,34,1,2,0,1,0,0,0,0,0.591869063264328
4978,51,1,0,1,1,0,1,1,0,1.0057550276903273
4979,48,1,1,4,0,0,1,0,0,0.3942899389155628
4980,32,0,3,4,1,1,0,1,0,0.09346139140555033
4981,59,0,0,0,1,1,1,1,1,0.8038175405972883
4982,49,0,1,1,1,1,1,2,1,0.693010185818699
4983,53,1,0,0,1,0,1,2,0,0.37223175355017735
4984,32,0,2,4,0,1,0,2,1,-0.19639180057613342
4985,30,1,3,0,1,0,1,1,1,-0.5315305289826283
4986,32,1,1,3,1,0,1,0,0,-3.1918489782990873
4987,41,0,1,0,0,1,1,2,1,-0.3757363908472694
4988,51,1,1,3,1,1,1,2,0,-0.7361058175859184
4989,32,0,3,1,1,1,1,0,0,-0.854686332818726
4990,43,1,2,1,0,1,1,2,0,0.3513080597270657
4991,57,1,2,4,1,0,1,2,0,0.21537279540722135
4992,42,1,1,1,0,0,1,2,0,-0.15773448384946728
4993,54,1,0,2,1,1,0,2,0,0.9553839834724155
4994,38,1,0,2,0,0,0,0,0,-0.93932312151865
4995,27,0,1,1,0,1,0,2,0,-0.7800717153504302
4996,37,1,1,1,1,1,1,2,0,0.48512364557964327
4997,36,1,0,2,1,0,1,1,0,0.2819530272001985
4998,38,0,3,0,1,1,1,2,0,-2.3177395566147156
4999,62,0,3,2,0,0,1,2,0,0.16778165328923475
5000,38,0,2,3,0,1,1,0,0,-0.07463178863467737
5001,47,1,2,0,0,1,1,1,0,0.7765345551757151
5002,33,0,0,1,0,1,0,2,0,0.7073051672821582
5003,34,1,3,1,0,0,0,1,0,-0.26579083164073275
5004,32,0,1,4,0,1,1,2,0,0.8044799645154046
5005,43,1,0,2,1,0,1,0,1,0.5832229533081164
5006,37,1,0,1,0,0,1,2,0,0.6871961278772558
5007,38,0,0,1,1,1,1,2,0,0.01129000433626161
5008,54,0,3,5,1,0,1,0,1,-0.5591650077492153
5009,60,0,0,0,1,1,1,0,1,-1.6968488440139462
5010,63,1,2,2,1,1,1,1,1,0.8897824889318493
5011,35,0,0,4,1,1,1,2,0,1.2071366574962428
5012,35,1,2,4,1,0,0,0,0,-0.1402525818164133
5013,30,1,1,1,0,0,0,2,1,0.8579145365685418
5014,28,0,1,0,0,1,1,2,0,0.038963688155061134
5015,64,1,1,1,0,0,1,1,1,0.7963720456072149
5016,46,0,0,3,1,0,1,1,1,0.4883576285948378
5017,34,0,1,4,1,1,1,0,0,0.7632482137141736
5018,31,1,2,2,0,0,0,1,0,0.5720512256403283
5019,30,1,0,3,0,0,1,1,0,0.3010325081091658
5020,33,0,1,1,0,0,1,1,0,-2.35316234910277
5021,26,0,1,0,0,0,1,2,0,-0.5997957786532848
5022,37,1,1,0,1,0,1,1,0,-1.1894336600157187
5023,39,1,2,1,0,0,0,2,0,0.4382322720013272
5024,39,1,0,1,1,1,1,2,0,0.22245971769778003
5025,36,0,0,3,1,0,1,2,0,-1.4413466031700883
5026,35,0,1,4,0,0,1,2,1,0.17938243786588026
5027,49,1,0,3,1,1,1,2,1,0.20688975635296566
5028,28,1,0,1,0,1,1,1,0,0.16115037942408283
5029,57,1,1,3,0,1,1,0,1,0.27211016373992564
5030,32,1,1,2,1,0,1,2,0,0.6058576155874966
5031,47,1,0,2,1,0,0,2,0,-0.43449190374240954
5032,33,0,1,3,1,0,1,2,0,-0.5650229287575145
5033,48,0,2,4,1,0,1,0,0,1.2322599195687212
5034,36,1,1,5,1,0,0,0,0,0.3860079137425403
5035,35,1,1,1,0,0,1,0,0,0.7445143476757652
5036,55,1,1,5,0,1,1,2,1,0.6276938710796783
5037,36,1,1,4,1,0,1,0,0,1.110920070083756
5038,32,1,2,3,0,2,1,2,1,0.7162245038902754
5039,45,1,0,2,0,1,0,0,1,0.007104467249863651
5040,48,1,1,4,0,0,1,2,0,0.7858822179628103
5041,60,0,2,2,1,1,1,0,0,-0.15667439564919447
5042,46,1,2,3,0,0,0,2,0,-0.2687794468737227
5043,38,0,1,0,0,1,1,0,1,0.3284919169019446
5044,23,1,3,2,0,0,1,2,0,1.01708958839698
5045,38,1,2,2,0,1,0,0,0,0.21367492478297703
5046,36,1,1,1,0,0,1,2,1,0.5529898682039949
5047,66,0,0,2,1,2,1,1,1,1.1648172387503117
5048,30,1,3,0,0,1,0,2,0,0.17679621829616857
5049,42,1,3,4,1,1,1,1,1,0.09586813737214384
5050,64,1,3,2,1,0,0,0,0,0.10892337961403152
5051,44,1,1,4,1,1,0,0,0,-3.179598554734841
5052,30,0,1,2,0,0,0,2,0,1.1213284632453437
5053,41,1,2,5,1,2,1,2,0,0.6032408256528007
5054,43,1,1,3,0,1,1,1,0,-1.1044497533272102
5055,38,1,2,2,0,1,1,0,0,-2.258245420626577
5056,35,1,3,4,0,2,1,0,0,0.43493913617065955
5057,44,1,2,1,0,1,0,2,1,0.33155386803795783
5058,40,1,3,4,0,2,1,2,0,-3.3036511344319166
5059,26,1,1,4,1,0,1,0,0,0.906955690337672
5060,37,0,1,3,1,1,1,1,1,-0.16483834844556924
5061,39,1,0,0,1,0,0,2,1,1.1267702187874988
5062,39,1,3,5,0,0,1,1,0,-0.18061407331450802
5063,27,1,0,1,1,1,1,2,0,0.607859740683049
5064,26,1,0,3,0,0,1,2,0,0.9789140766217274
5065,30,0,3,0,1,0,0,1,0,0.6982399589383382
5066,27,0,1,1,1,0,0,1,1,0.943783296882422
5067,45,0,1,1,0,1,1,0,1,0.7422894683968018
5068,35,1,0,0,0,0,1,2,0,0.3413419072463649
5069,53,0,3,0,1,0,1,2,0,0.7483175418002471
5070,39,0,1,2,0,0,1,0,1,0.34358048796298246
5071,46,0,2,4,1,1,1,0,1,-0.006191335343789855
5072,38,1,0,1,0,1,0,1,0,0.4962198746797053
5073,32,1,3,4,0,0,1,2,0,0.5401443300812235
5074,28,0,1,1,1,1,1,2,1,-0.5923028262299299
5075,29,0,0,4,1,1,0,2,0,0.9507392286788743
5076,33,0,2,2,1,1,0,2,0,0.666713665022767
5077,39,0,2,2,0,1,0,0,1,-0.39921793288492435
5078,48,1,1,0,0,0,1,0,0,0.8849263664174566
5079,52,0,1,2,0,0,0,2,0,-1.7718159483743836
5080,43,0,3,4,1,0,0,2,0,-0.029987125833047485
5081,29,1,1,3,1,0,1,0,0,0.6836612299671487
5082,52,1,1,4,0,2,1,2,0,-1.9320576826571807
5083,36,1,3,5,1,1,1,2,0,0.5030241635630808
5084,49,0,2,1,0,1,1,0,1,-0.11067578296593053
5085,36,1,0,4,0,0,0,2,0,-0.9894609222912678
5086,54,1,1,3,1,0,1,2,1,0.25478975950244864
5087,31,0,2,1,1,1,0,1,0,0.3184555409556447
5088,39,1,2,2,1,0,1,2,0,0.9064138215056854
5089,41,0,2,2,0,1,0,2,0,0.8561418081352291
5090,40,0,2,4,1,1,1,0,0,-0.05334244061209492
5091,39,0,0,1,0,0,1,1,0,0.473818108839717
5092,68,0,3,0,1,0,0,0,0,0.14191431120173706
5093,33,0,3,0,0,1,1,2,0,-0.07785728197975705
5094,30,1,2,1,0,2,1,1,0,-2.159720125779749
5095,40,1,2,0,0,0,0,1,0,-0.972622198835224
5096,26,1,2,4,0,1,1,2,0,0.7549938522817036
5097,33,1,2,3,1,1,0,2,0,0.2533934785872192
5098,47,1,3,0,0,0,0,2,0,0.5772719207923661
5099,35,0,3,0,0,1,1,2,0,0.4094489676724208
5100,60,0,0,3,1,0,0,2,1,0.5930425827740005
5101,52,1,0,1,0,1,1,0,0,-1.7878184583375893
5102,27,1,1,4,0,0,0,1,0,-0.8341232256772484
5103,33,1,3,2,0,1,1,2,0,0.17762148243626177
5104,60,0,2,0,1,1,1,1,0,-1.2950758439824903
5105,31,0,2,3,0,0,1,0,0,0.8303434228066773
5106,28,1,2,1,0,1,1,0,0,-0.269015041012627
5107,66,1,2,1,1,0,1,2,1,-0.7366086977128055
5108,29,0,0,2,1,1,1,2,0,0.437402754696696
5109,48,1,3,1,1,0,1,2,0,0.9756050252611514
5110,38,0,0,1,0,1,1,2,0,-1.0717586011332225
5111,32,1,1,1,1,1,1,2,0,-1.8426631840157457
5112,26,1,0,0,1,0,0,2,0,-1.0269875810036382
5113,34,0,0,3,0,0,0,0,0,0.9333115361993077
5114,32,1,0,3,0,1,1,2,0,0.057705652197172365
5115,38,1,0,4,0,1,1,2,1,1.0888929206301892
5116,49,0,0,1,0,0,1,2,0,0.6893917831298381
5117,31,0,3,2,0,0,1,1,0,-0.3717204048728759
5118,64,1,1,4,0,1,1,0,0,0.34782418343115756
5119,51,1,0,0,0,1,1,0,0,-0.29877515885033346
5120,60,1,3,4,1,0,0,0,1,0.610599125968848
5121,45,1,0,3,1,1,1,0,1,0.22657413910148425
5122,31,1,2,4,1,2,0,1,0,0.4834057725850965
5123,56,0,0,1,1,1,0,2,0,1.038960117276621
5124,38,1,2,3,1,1,1,2,0,0.20957149130858743
5125,27,0,1,2,1,1,1,1,0,0.704796278972192
5126,38,1,0,2,1,0,1,2,0,0.533026689721839
5127,24,0,0,0,1,1,1,0,0,0.7522831087713296
5128,39,1,0,0,1,0,1,1,0,-2.8133106816317013
5129,42,0,1,3,0,2,0,2,1,0.04842071790781546
5130,44,0,1,2,1,1,0,2,1,0.5018555219761173
5131,39,0,1,2,0,0,0,0,0,0.5108987300785042
5132,34,0,0,0,0,0,0,1,1,0.0153302700073015
5133,42,1,0,3,1,1,1,2,0,-0.9331314198469226
5134,36,1,3,0,1,1,1,2,0,1.0731901016649856
5135,50,0,1,1,1,0,1,2,1,-2.7436003157205557
5136,34,0,3,3,0,0,1,0,0,0.04542713416238771
5137,51,0,3,3,0,0,1,1,1,0.44776264067751453
5138,47,1,0,1,1,0,0,2,0,0.8861501212623837
5139,39,0,2,3,0,0,0,2,0,0.4153479450263284
5140,43,1,1,2,1,0,0,2,0,-1.7312174048958149
5141,41,0,3,2,1,0,0,1,0,-1.0787142457566496
5142,52,1,1,0,1,1,1,2,0,0.5456460109425734
5143,28,0,1,3,1,1,0,2,0,0.8119560354551606
5144,42,1,2,2,1,0,1,1,0,0.7178219108673589
5145,40,0,3,0,0,1,1,0,0,-0.9440559415755209
5146,38,1,0,4,0,1,1,2,0,0.3542449703564254
5147,46,1,3,4,0,0,1,1,0,0.2645587862409887
5148,40,0,1,3,0,1,0,0,0,0.5503782456051396
5149,36,0,3,1,0,1,1,1,0,-0.5647982441392282
5150,48,1,2,0,1,2,1,2,0,0.7068974714616926
5151,29,1,0,2,0,0,0,0,0,1.1503432115314998
5152,31,0,3,2,1,1,1,0,0,1.4642262489347453
5153,24,1,2,2,0,0,0,0,0,0.9459479159146436
5154,44,1,3,2,1,1,1,0,0,-1.0982140940791434
5155,38,1,1,1,1,0,1,0,0,0.5180533719843453
5156,32,1,2,4,0,1,1,2,0,-0.7664317114024337
5157,54,1,3,0,0,1,0,2,0,-1.68916153177085
5158,54,0,3,2,1,0,1,0,1,1.0593214598228886
5159,32,1,0,4,1,0,1,2,0,0.0034977358826123817
5160,39,0,0,4,0,1,0,0,1,0.6514108379665792
5161,63,1,3,5,1,0,1,1,0,-0.07471626242768273
5162,46,0,3,0,1,1,0,2,0,0.17430185964987574
5163,52,0,2,5,0,0,1,0,1,0.7084088666396126
5164,37,0,2,1,0,1,1,2,0,0.4181382616848581
5165,35,0,3,2,0,1,1,2,0,0.9149382783252289
5166,50,0,2,5,0,0,0,0,1,0.28982670401872
5167,61,0,3,3,1,1,1,2,0,-2.536609893061505
5168,66,0,1,4,0,0,0,2,1,0.06611944085648391
5169,36,0,2,2,0,1,0,1,0,0.15757603351876123
5170,47,0,2,1,1,1,1,0,1,-1.7320861165199208
5171,59,1,3,3,1,1,1,2,0,-1.51276181961928
5172,35,0,1,1,0,0,1,2,1,-0.7058148528988843
5173,29,1,0,1,1,0,0,2,0,0.28463841115042177
5174,37,1,0,1,0,0,1,2,1,0.042273415496044645
5175,36,0,2,0,1,0,1,0,0,0.9430701483312487
5176,48,0,3,0,1,1,1,2,0,0.07877169594273088
5177,30,0,1,4,0,1,1,2,0,0.7645972134960104
5178,27,0,0,2,1,0,0,2,1,0.8906644795119216
5179,51,1,2,2,0,1,1,0,0,0.4866702782868734
5180,27,1,0,3,1,1,1,2,0,-0.38030311130490074
5181,48,0,0,2,1,0,1,1,0,0.7233774031614209
5182,32,1,0,1,0,0,1,2,0,0.08503155397175625
5183,59,1,0,2,1,1,1,0,1,0.2922574814407854
5184,44,0,3,3,1,0,0,2,0,0.6301973447181441
5185,36,0,0,4,1,1,1,2,0,1.125000841089545
5186,43,0,3,4,1,0,0,2,0,-1.2002546867484631
5187,55,0,3,3,0,1,1,1,1,1.0286624164393539
5188,49,1,1,1,1,2,0,0,0,0.297613739244923
5189,32,1,0,1,1,0,0,1,0,-0.502585273096042
5190,39,1,0,1,1,0,1,2,1,0.2421368600671944
5191,47,1,3,3,0,1,1,0,0,-0.20311171905208344
5192,45,0,0,0,0,1,1,0,0,-0.7777395562070346
5193,35,1,1,3,1,1,0,0,0,1.2995057587789538
5194,65,0,1,4,0,0,1,2,1,-2.3341712879953693
5195,29,0,1,3,1,0,0,2,0,1.054392536168345
5196,33,0,0,2,0,1,0,0,1,0.897139061525852
5197,49,1,1,1,1,1,1,2,0,-1.8686132868680312
5198,34,1,0,0,0,1,1,1,1,-0.6412494556639647
5199,31,1,1,0,0,0,0,1,0,-2.03303392987721
5200,57,0,1,1,0,0,1,0,0,0.3158434124259775
5201,57,1,3,2,1,1,0,1,1,-0.0711613456911887
5202,36,1,1,3,1,1,0,2,0,0.005678304893842655
5203,46,0,2,0,0,0,1,1,0,0.8297491007661708
5204,60,1,1,3,1,0,1,2,1,0.8210996674156695
5205,41,0,3,3,0,0,0,2,1,-0.12777038831831392
5206,39,0,1,1,1,1,0,0,0,0.48130787799682895
5207,24,1,2,1,1,2,1,0,0,-2.954072009761427
5208,33,1,1,3,1,0,1,2,0,0.42866712704251003
5209,57,1,0,4,0,0,0,2,0,-0.4548197452601072
5210,39,1,1,3,0,0,1,2,0,0.20236138107413865
5211,45,1,1,3,1,0,0,2,0,0.8511850944922291
5212,44,1,3,4,1,1,0,2,0,-1.4211099868766397
5213,45,0,0,3,0,0,0,2,1,0.33322728806109037
5214,53,1,1,1,1,1,0,2,0,0.27386696327675764
5215,39,0,2,1,1,0,1,1,0,0.035190010081166435
5216,48,1,2,3,0,1,0,0,1,-0.9945824298782711
5217,35,0,0,1,0,1,1,1,0,-1.3278275345988928
5218,32,0,0,1,1,1,0,0,0,-1.1390844020340647
5219,44,1,0,4,1,1,1,2,0,-0.7851512251687583
5220,37,0,0,1,1,0,1,1,0,0.4548034128543474
5221,41,1,1,3,1,0,0,1,1,0.845243802174319
5222,38,0,0,3,0,0,0,2,0,0.31614705007926514
5223,53,0,3,1,1,0,0,0,1,1.1667778855893518
5224,32,1,1,1,0,1,1,0,0,1.1289783661478923
5225,39,1,3,0,0,1,1,1,0,-0.26744975483160527
5226,68,0,3,3,1,0,0,2,1,0.8248722464219829
5227,72,0,0,3,1,1,0,2,0,-0.5349147437717577
5228,31,1,1,2,0,0,0,0,0,0.8950723516644367
5229,34,1,1,4,1,1,0,2,0,0.232268962433731
5230,48,1,3,4,1,1,1,1,0,-0.6818559250697452
5231,54,0,2,1,1,0,1,0,0,0.5224776109526378
5232,41,0,2,4,0,0,1,0,0,0.9698927182729775
5233,48,1,2,3,1,1,0,0,0,-2.153846438224226
5234,37,1,1,3,1,1,1,2,0,-1.579057727338205
5235,48,0,2,3,0,0,0,1,0,0.5527465296659805
5236,50,1,0,2,0,1,1,2,0,0.4538238508705659
5237,35,1,1,1,0,0,0,1,1,0.32409830594558114
5238,68,1,1,1,1,0,1,0,1,0.5689781841285161
5239,34,1,2,1,1,1,0,2,0,0.35991587107114975
5240,41,1,2,1,0,1,1,2,0,0.074741109075581
5241,37,0,0,5,1,0,1,2,0,-0.46361148454229945
5242,33,1,2,0,0,0,1,0,0,-0.13508261029092325
5243,34,0,3,3,1,0,1,0,0,1.1403378641003419
5244,31,1,1,2,1,0,1,2,0,-0.8546424102850748
5245,38,1,1,4,0,2,0,1,0,-0.6088581641590457
5246,39,0,0,3,1,1,1,0,0,-0.3860317979229591
5247,24,1,1,2,1,1,1,2,0,0.43760306385986975
5248,44,1,3,3,1,0,0,2,1,-0.6714945836438235
5249,38,1,0,3,0,1,1,2,0,0.3991757434600232
5250,40,0,0,4,0,1,0,1,0,0.5471721423179432
5251,49,1,0,4,0,1,1,2,1,0.9633715706338722
5252,35,1,0,2,0,1,1,0,0,-0.17191799722424578
5253,45,1,0,5,0,1,1,2,1,-3.280746784763298
5254,27,0,3,3,0,1,1,2,0,0.08179692007550936
5255,47,1,2,1,1,1,1,0,0,-2.374405984881608
5256,32,0,2,1,0,1,1,2,0,-1.3491255126655788
5257,41,1,3,1,1,1,1,2,1,0.9910412638431328
5258,47,0,2,2,1,0,1,2,1,0.15586935781164832
5259,22,1,1,0,0,1,1,1,0,-0.04497916606044064
5260,52,1,2,4,0,0,0,1,0,0.47180584429117584
5261,55,0,2,4,0,0,0,0,1,0.4051605405875417
5262,49,0,1,0,1,1,0,0,0,0.39103384798612595
5263,39,0,2,1,1,0,1,2,0,0.22703303636519673
5264,30,0,2,1,1,0,0,0,0,-1.6644586240891388
5265,40,0,2,1,0,0,1,0,0,-0.6326611327929029
5266,29,0,0,1,0,0,1,2,0,0.527548404989677
5267,29,1,0,3,0,0,0,2,0,1.3423010534636532
5268,51,1,1,0,0,0,1,2,1,0.26510830710492467
5269,41,0,1,4,0,0,1,2,0,-0.3009498697581172
5270,40,1,1,4,1,0,0,1,0,1.2614125082163619
5271,47,0,3,1,0,0,1,0,0,-0.07500505966929556
